/* DATA DESCRIPTION:
Citation:	Nicolaus, Marcel; Anhaus, Philipp; Hoppmann, Mario; Tao, Ran; Katlein, Christian (2024): Transmittance through sea ice from radiation station 2020R11 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.948827, 
	In: Nicolaus, M et al. (2024): Spectral radiation fluxes, albedo and transmittance from autonomous measurement from Radiation Station 2020R11, deployed during MOSAiC 2019/20 [dataset bundled publication]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.948828
Abstract:	Solar radiation over and under sea ice was measured by radiation station 2020R11, an autonomous platform, installed on drifting Second-Year-Ice (SYI) in the Arctic Ocean during MOSAiC (Leg 2) 2019/20. The resulting time series describes radiation measurements as a function of place and time between 26 March 2020 and 01 August 2020 in sample intervals of 3 hours. The radiation measurements have been performed with spectral radiometers. All data are given in full spectral resolution interpolated to 1.0 nm, and integrated over the entire wavelength range (broadband, total: 320 to 950 nm). Two sensors, solar irradiance and upward reflected solar irradiance, were mounted on a on a platform about 1 m above the sea ice surface. The third sensor was mounted 0.5 m underneath the sea ice measuring the downward transmitted irradiance. Along with the radiation measurements, this autonomous platform consisted of a lightchain, which measured counts of red, green and blue light at 49 positions at hourly intervals. In addition, the evolution of snow height is measured at hourly intervals. All times are given in UTC.
Keyword(s):	autonomous platform; buoy; drift; lightchain; snow depth; solar radiation
Further details:	Buoy Deployment Report 2020R11. https://download.pangaea.de/reference/115456/attachments/2020R11_deployment.pdf
Project(s):	Current sea ice maps for Arctic and Antarctic (meereisportal.de) (URI: https://www.meereisportal.de/en/)
	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://mosaic-expedition.org/)
	Sea Ice Physics @ AWI (AWI_SeaIce) (URI: https://www.awi.de/en/science/climate-sciences/sea-ice-physics.html)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
Coverage:	MEDIAN LATITUDE: 84.297156 * MEDIAN LONGITUDE: 15.216410 * SOUTH-BOUND LATITUDE: 83.694000 * WEST-BOUND LONGITUDE: 12.844700 * NORTH-BOUND LATITUDE: 85.839000 * EAST-BOUND LONGITUDE: 18.317800
	DATE/TIME START: 2020-03-27T09:03:50 * DATE/TIME END: 2020-08-01T09:02:02
	MINIMUM ELEVATION: -2586.3 m * MAXIMUM ELEVATION: -2586.3 m
Event(s):	PS122/3_28-55 (2020R11) * LATITUDE START: 85.982218 * LONGITUDE START: 13.088808 * LATITUDE END: 78.802415 * LONGITUDE END: -2.393845 * DATE/TIME START: 2020-03-26T14:55:00 * DATE/TIME END: 2020-08-01T10:00:00 * O2A Registry URI: https://registry.o2a-data.de/items/4335 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/3 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Radiation Station (RAD_S)
	PS122/4_43-158 (2020R11) * LATITUDE: 78.802415 * LONGITUDE: -2.393845 * DATE/TIME: 2020-08-01T10:00:00 * ELEVATION: -2586.3 m * O2A Registry URI: https://registry.o2a-data.de/items/4335 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/4 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Radiation Station (RAD_S) * COMMENT: recovery
Comment:	The data set has been processed and contains quality flags for different kinds for erroneous data. Flag values are the sum of individual error codes. The value of 0 refers to no error. Quality flag, position: The geographic position is flagged +1 if the drift velocity, as derived from the GPS longitude and latitude, exceeds a threshold of 10 deg latitude or 50 deg longitude per time step; +2 if the position exceeds extreme values, such as longitude > 360 deg; +4 if the position is exactly 0.0. Quality flag, sun: If the suns position is close to the horizon, the radiometers measure a very noisy signal. Radiometer measurements and variables which are computed from them are flagged +1 if the sun elevation is below 10 degrees; +2 if the broad band albedo exceeds the threshold 1.05 .
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Nicolaus, Marcel (https://orcid.org/0000-0003-0903-1746, marcel.nicolaus@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/marcel-nicolaus.html)
	LATITUDE (Latitude) * GEOCODE * PI: Nicolaus, Marcel (https://orcid.org/0000-0003-0903-1746, marcel.nicolaus@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/marcel-nicolaus.html)
	LONGITUDE (Longitude) * GEOCODE * PI: Nicolaus, Marcel (https://orcid.org/0000-0003-0903-1746, marcel.nicolaus@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/marcel-nicolaus.html)
	Quality flag, sun elevation (QF sun) * PI: Nicolaus, Marcel (https://orcid.org/0000-0003-0903-1746, marcel.nicolaus@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/marcel-nicolaus.html)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels) * Processing Level: PANGAEA data processing level 2 (URI: https://wiki.pangaea.de/wiki/Processing_levels#PANGAEA_data_processing_level_2)
Size:	2875 data points
*/
Date/Time	Latitude	Longitude	QF sun
2020-05-23T22:02:10	84.326	13.0557	0
2020-05-23T23:02:14	84.331	13.0562	0
2020-05-24T00:02:14	84.331	13.0562	0
2020-05-24T01:02:10	84.331	13.0562	0
2020-05-24T02:02:09	84.336	13.0586	0
2020-05-24T03:02:10	84.336	13.0586	0
2020-05-24T04:02:09	84.336	13.0586	0
2020-05-24T05:02:10	84.341	13.0659	0
2020-05-24T06:02:09	84.341	13.0659	0
2020-05-24T07:02:09	84.341	13.0659	0
2020-05-24T08:02:15	84.347	13.0830	0
2020-05-24T09:02:09	84.347	13.0830	0
2020-05-24T10:02:10	84.347	13.0830	0
2020-05-24T11:02:14	84.353	13.1078	0
2020-05-24T12:02:15	84.353	13.1078	0
2020-05-24T13:02:10	84.353	13.1078	0
2020-05-24T14:02:10	84.358	13.1411	0
2020-05-24T15:02:10	84.358	13.1411	0
2020-05-24T16:02:09	84.358	13.1411	0
2020-05-24T17:02:09	84.364	13.1801	0
2020-05-24T18:02:10	84.364	13.1801	0
2020-05-24T19:02:09	84.364	13.1801	0
2020-05-24T20:02:15	84.370	13.2220	0
2020-05-24T21:02:09	84.370	13.2220	0
2020-05-24T22:02:10	84.370	13.2220	0
2020-05-24T23:02:09	84.375	13.2670	0
2020-05-25T00:02:10	84.375	13.2670	0
2020-05-25T01:02:10	84.375	13.2670	0
2020-05-25T02:02:10	84.380	13.3126	0
2020-05-25T03:02:09	84.380	13.3126	0
2020-05-25T04:02:10	84.380	13.3126	0
2020-05-25T05:02:14	84.384	13.3604	0
2020-05-25T06:02:14	84.384	13.3604	0
2020-05-25T07:02:09	84.384	13.3604	0
2020-05-25T08:02:10	84.388	13.4154	0
2020-05-25T09:02:09	84.388	13.4154	0
2020-05-25T10:02:10	84.388	13.4154	0
2020-05-25T11:02:10	84.390	13.4702	0
2020-05-25T12:02:15	84.390	13.4702	0
2020-05-25T13:02:09	84.390	13.4702	0
2020-05-25T14:02:09	84.392	13.5179	0
2020-05-25T15:02:15	84.392	13.5179	0
2020-05-25T16:02:10	84.392	13.5179	0
2020-05-25T17:02:10	84.393	13.5561	0
2020-05-25T18:02:09	84.393	13.5561	0
2020-05-25T19:02:17	84.393	13.5561	0
2020-05-25T20:02:14	84.393	13.5890	0
2020-05-25T21:02:09	84.393	13.5890	0
2020-05-25T22:02:10	84.393	13.5890	0
2020-05-25T23:02:14	84.392	13.6139	0
2020-05-26T00:02:10	84.392	13.6139	0
2020-05-26T01:02:10	84.392	13.6139	0
2020-05-26T02:02:10	84.392	13.6302	0
2020-05-26T03:02:17	84.392	13.6302	0
2020-05-26T04:02:15	84.392	13.6302	0
2020-05-26T05:02:09	84.393	13.6406	0
2020-05-26T06:02:09	84.393	13.6406	0
2020-05-26T07:02:34	84.393	13.6406	0
2020-05-26T09:03:50	84.394	13.6453	0
2020-05-26T10:02:06	84.394	13.6453	0
2020-05-26T11:02:05	84.394	13.6453	0
2020-05-26T12:02:11	84.395	13.6485	0
2020-05-26T13:02:05	84.395	13.6485	0
2020-05-26T14:02:06	84.395	13.6485	0
2020-05-26T15:02:09	84.397	13.6535	0
2020-05-26T16:02:14	84.397	13.6535	0
2020-05-26T17:02:10	84.400	13.6678	0
2020-05-26T18:02:10	84.400	13.6678	0
2020-05-26T19:02:09	84.400	13.6678	0
2020-05-26T20:02:10	84.402	13.6870	0
2020-05-26T21:02:09	84.402	13.6870	0
2020-05-26T22:02:10	84.402	13.6870	0
2020-05-26T23:02:09	84.404	13.7037	0
2020-05-27T00:02:14	84.404	13.7037	0
2020-05-27T01:02:09	84.404	13.7037	0
2020-05-27T02:02:09	84.406	13.7126	0
2020-05-27T03:02:09	84.406	13.7126	2
2020-05-27T04:02:05	84.406	13.7126	0
2020-05-27T05:02:05	84.407	13.7149	0
2020-05-27T06:02:06	84.407	13.7149	0
2020-05-27T07:02:10	84.407	13.7149	0
2020-05-27T08:02:09	84.408	13.7177	0
2020-05-27T09:02:06	84.408	13.7177	0
2020-05-27T10:02:05	84.408	13.7177	0
2020-05-27T11:03:30	84.408	13.7199	0
2020-05-27T12:02:05	84.408	13.7199	0
2020-05-27T13:02:11	84.408	13.7199	0
2020-05-27T14:02:11	84.409	13.7223	0
2020-05-27T17:02:52	84.409	13.7223	0
2020-05-27T18:02:09	84.409	13.7223	0
2020-05-27T19:02:05	84.410	13.7241	0
2020-05-27T20:02:05	84.410	13.7241	0
2020-05-27T21:02:09	84.410	13.7241	0
2020-05-27T22:02:05	84.411	13.7253	0
2020-05-27T23:02:06	84.411	13.7253	0
2020-05-28T00:02:11	84.411	13.7253	0
2020-05-28T01:02:05	84.413	13.7275	0
2020-05-28T02:02:06	84.413	13.7275	0
2020-05-28T03:03:35	84.413	13.7275	0
2020-05-28T04:02:05	84.415	13.7298	0
2020-05-28T05:02:05	84.415	13.7298	0
2020-05-28T06:02:05	84.415	13.7298	0
2020-05-28T07:02:09	84.417	13.7336	0
2020-05-28T08:02:03	84.417	13.7336	0
2020-05-28T09:02:04	84.417	13.7336	0
2020-05-28T10:02:03	84.419	13.7375	0
2020-05-28T11:02:03	84.419	13.7375	0
2020-05-28T12:02:09	84.419	13.7375	0
2020-05-28T13:02:04	84.422	13.7435	0
2020-05-28T14:02:03	84.422	13.7435	0
2020-05-28T15:02:03	84.422	13.7435	0
2020-05-28T16:02:08	84.424	13.7509	0
2020-05-28T17:02:04	84.424	13.7509	0
2020-05-28T18:02:04	84.424	13.7509	0
2020-05-28T19:02:03	84.427	13.7588	0
2020-05-28T20:02:09	84.427	13.7588	0
2020-05-28T21:02:05	84.427	13.7588	0
2020-05-28T22:02:05	84.429	13.7669	0
2020-05-28T23:02:06	84.429	13.7669	0
2020-05-29T00:02:11	84.429	13.7669	0
2020-05-29T01:02:05	84.432	13.7745	0
2020-05-29T02:02:06	84.432	13.7745	0
2020-05-29T03:02:03	84.432	13.7745	0
2020-05-29T04:02:09	84.435	13.7806	0
2020-05-29T05:02:03	84.435	13.7806	0
2020-05-29T06:02:04	84.435	13.7806	0
2020-05-29T07:02:26	84.438	13.7866	0
2020-05-29T08:02:04	84.438	13.7866	0
2020-05-29T09:02:02	84.438	13.7866	0
2020-05-29T10:02:02	84.443	13.7942	0
2020-05-29T11:02:02	84.443	13.7942	0
2020-05-29T12:02:03	84.443	13.7942	0
2020-05-29T15:02:47	84.448	13.8050	0
2020-05-29T16:02:04	84.448	13.8050	0
2020-05-29T17:02:03	84.448	13.8050	0
2020-05-29T18:02:04	84.448	13.8050	0
2020-05-29T19:02:04	84.454	13.8210	0
2020-05-29T20:02:03	84.454	13.8210	0
2020-05-29T21:02:06	84.454	13.8210	2
2020-05-29T22:02:06	84.461	13.8429	2
2020-05-29T23:02:05	84.461	13.8429	2
2020-05-30T00:02:05	84.461	13.8429	2
2020-05-30T01:02:05	84.467	13.8705	2
2020-05-30T02:02:06	84.467	13.8705	2
2020-05-30T03:02:06	84.467	13.8705	2
2020-05-30T04:02:23	84.472	13.9074	0
2020-05-30T05:02:06	84.472	13.9074	0
2020-05-30T06:02:05	84.472	13.9074	2
2020-05-30T07:02:11	84.477	13.9450	2
2020-05-30T08:02:22	84.477	13.9450	2
2020-05-30T09:02:03	84.477	13.9450	2
2020-05-30T10:02:03	84.482	13.9844	2
2020-05-30T11:02:04	84.482	13.9844	2
2020-05-30T12:02:03	84.482	13.9844	2
2020-05-30T13:02:03	84.486	14.0202	0
2020-05-30T14:02:03	84.486	14.0202	0
2020-05-30T15:02:04	84.486	14.0202	0
2020-05-30T16:02:03	84.490	14.0571	0
2020-05-30T17:03:32	84.490	14.0571	0
2020-05-30T18:02:03	84.490	14.0571	0
2020-05-30T19:02:04	84.495	14.0958	0
2020-05-30T20:02:04	84.495	14.0958	0
2020-05-30T21:02:05	84.495	14.0958	0
2020-05-30T22:02:05	84.500	14.1381	0
2020-05-30T23:02:05	84.500	14.1381	0
2020-05-31T00:02:06	84.500	14.1381	0
2020-05-31T01:02:03	84.505	14.1797	0
2020-05-31T02:02:05	84.505	14.1797	0
2020-05-31T03:02:04	84.505	14.1797	0
2020-05-31T04:02:04	84.512	14.2252	0
2020-05-31T07:02:50	84.512	14.2252	0
2020-05-31T08:02:04	84.512	14.2252	0
2020-05-31T09:02:02	84.512	14.2252	0
2020-05-31T10:02:03	84.518	14.2761	0
2020-05-31T11:02:04	84.518	14.2761	0
2020-05-31T12:02:04	84.518	14.2761	0
2020-05-31T13:02:03	84.524	14.3298	0
2020-05-31T14:02:04	84.524	14.3298	0
2020-05-31T15:02:03	84.524	14.3298	0
2020-05-31T16:02:04	84.530	14.3831	0
2020-05-31T17:02:03	84.530	14.3831	0
2020-05-31T18:02:09	84.530	14.3831	0
2020-05-31T19:02:03	84.534	14.4310	0
2020-05-31T20:02:04	84.534	14.4310	0
2020-05-31T21:02:03	84.534	14.4310	0
2020-05-31T22:02:04	84.538	14.4712	0
2020-05-31T23:02:04	84.538	14.4712	0
2020-06-01T00:02:02	84.538	14.4712	0
2020-06-01T01:02:04	84.542	14.5058	0
2020-06-01T02:02:04	84.542	14.5058	0
2020-06-01T03:02:03	84.542	14.5058	0
2020-06-01T04:02:03	84.546	14.5340	0
2020-06-01T05:02:03	84.546	14.5340	0
2020-06-01T06:02:04	84.546	14.5340	0
2020-06-01T07:02:03	84.550	14.5598	0
2020-06-01T08:02:04	84.550	14.5598	0
2020-06-01T09:02:04	84.550	14.5598	0
2020-06-01T10:02:04	84.554	14.5873	0
2020-06-01T11:02:22	84.554	14.5873	0
2020-06-01T12:02:08	84.554	14.5873	0
2020-06-01T13:02:38	84.558	14.6133	0
2020-06-01T14:02:04	84.558	14.6133	0
2020-06-01T15:02:03	84.558	14.6133	0
2020-06-01T16:02:03	84.563	14.6402	0
2020-06-01T17:02:04	84.563	14.6402	0
2020-06-01T18:02:04	84.563	14.6402	0
2020-06-01T19:02:02	84.567	14.6645	0
2020-06-01T20:02:03	84.567	14.6645	0
2020-06-01T21:02:38	84.567	14.6645	0
2020-06-01T22:02:03	84.570	14.6887	0
2020-06-01T23:02:07	84.570	14.6887	0
2020-06-02T00:02:03	84.570	14.6887	0
2020-06-02T01:02:04	84.574	14.7109	0
2020-06-02T02:02:04	84.574	14.7109	0
2020-06-02T03:02:03	84.574	14.7109	0
2020-06-02T04:02:03	84.577	14.7259	0
2020-06-02T05:03:08	84.577	14.7259	0
2020-06-02T06:02:03	84.577	14.7259	0
2020-06-02T07:02:02	84.579	14.7365	0
2020-06-02T08:02:03	84.579	14.7365	0
2020-06-02T09:02:02	84.579	14.7365	0
2020-06-02T10:02:02	84.581	14.7398	0
2020-06-02T12:03:41	84.581	14.7398	0
2020-06-02T13:02:02	84.583	14.7362	0
2020-06-02T14:02:03	84.583	14.7362	0
2020-06-02T15:02:32	84.583	14.7362	0
2020-06-02T16:02:02	84.584	14.7275	0
2020-06-02T19:02:56	84.584	14.7275	0
2020-06-02T20:02:04	84.584	14.7275	0
2020-06-02T21:02:03	84.585	14.7161	0
2020-06-02T22:02:03	84.585	14.7161	0
2020-06-02T23:02:04	84.585	14.7161	0
2020-06-03T00:02:03	84.586	14.7037	0
2020-06-03T01:02:03	84.586	14.7037	0
2020-06-03T02:02:03	84.586	14.7037	0
2020-06-03T04:03:40	84.587	14.6935	0
2020-06-03T05:02:03	84.587	14.6935	0
2020-06-03T06:02:03	84.587	14.6935	0
2020-06-03T07:02:03	84.587	14.6858	0
2020-06-03T08:02:03	84.587	14.6858	0
2020-06-03T09:02:03	84.587	14.6858	0
2020-06-03T10:02:02	84.586	14.6803	0
2020-06-03T11:02:03	84.586	14.6803	0
2020-06-03T12:02:08	84.586	14.6803	0
2020-06-03T13:02:02	84.585	14.6774	0
2020-06-03T14:02:02	84.585	14.6774	0
2020-06-03T15:02:26	84.585	14.6774	0
2020-06-03T16:02:05	84.583	14.6737	0
2020-06-03T17:02:02	84.583	14.6737	0
2020-06-03T18:02:02	84.583	14.6737	0
2020-06-03T19:02:03	84.581	14.6654	0
2020-06-03T20:02:02	84.581	14.6654	0
2020-06-03T21:02:39	84.581	14.6654	0
2020-06-03T22:02:04	84.578	14.6558	0
2020-06-03T23:02:03	84.578	14.6558	0
2020-06-04T00:02:04	84.578	14.6558	0
2020-06-04T01:02:04	84.574	14.6453	0
2020-06-04T02:02:04	84.574	14.6453	0
2020-06-04T03:02:03	84.574	14.6453	0
2020-06-04T04:02:04	84.570	14.6331	0
2020-06-04T05:02:04	84.570	14.6331	0
2020-06-04T06:02:08	84.570	14.6331	0
2020-06-04T07:02:02	84.564	14.6199	0
2020-06-04T08:02:02	84.564	14.6199	0
2020-06-04T09:02:02	84.564	14.6199	0
2020-06-04T10:02:02	84.557	14.6056	0
2020-06-04T11:02:08	84.557	14.6056	0
2020-06-04T12:02:07	84.557	14.6056	0
2020-06-04T13:02:03	84.551	14.5890	0
2020-06-04T14:02:02	84.551	14.5890	0
2020-06-04T15:02:03	84.551	14.5890	0
2020-06-04T16:02:03	84.543	14.5739	0
2020-06-04T17:02:02	84.543	14.5739	0
2020-06-04T18:02:05	84.543	14.5739	0
2020-06-04T19:02:03	84.535	14.5591	0
2020-06-04T20:02:03	84.535	14.5591	0
2020-06-04T21:02:03	84.535	14.5591	0
2020-06-04T22:02:03	84.517	14.5453	0
2020-06-04T23:02:09	84.517	14.5453	0
2020-06-05T00:02:08	84.517	14.5453	0
2020-06-05T01:02:03	84.517	14.5453	0
2020-06-05T02:02:03	84.507	14.5476	0
2020-06-05T03:02:05	84.507	14.5476	0
2020-06-05T04:02:02	84.507	14.5476	0
2020-06-05T05:02:04	84.487	14.5524	0
2020-06-05T06:02:03	84.487	14.5524	0
2020-06-05T07:02:38	84.487	14.5524	0
2020-06-05T08:02:02	84.476	14.5636	0
2020-06-05T09:02:03	84.476	14.5636	0
2020-06-05T10:02:03	84.476	14.5636	0
2020-06-05T11:02:02	84.465	14.5787	0
2020-06-05T12:02:03	84.465	14.5787	0
2020-06-05T13:02:02	84.465	14.5787	0
2020-06-05T14:02:08	84.454	14.5966	0
2020-06-05T15:02:02	84.454	14.5966	0
2020-06-05T16:02:02	84.454	14.5966	0
2020-06-05T17:02:03	84.443	14.6169	0
2020-06-05T18:02:03	84.443	14.6169	0
2020-06-05T19:02:03	84.443	14.6169	0
2020-06-05T20:02:03	84.432	14.6401	0
2020-06-05T21:02:03	84.432	14.6401	0
2020-06-05T22:02:03	84.432	14.6401	0
2020-06-05T23:02:03	84.421	14.6660	0
2020-06-06T00:02:02	84.421	14.6660	0
2020-06-06T01:02:02	84.421	14.6660	0
2020-06-06T02:02:03	84.411	14.6955	0
2020-06-06T04:02:03	84.411	14.6955	0
2020-06-06T05:04:37	84.411	14.6955	0
2020-06-06T06:02:02	84.401	14.7327	0
2020-06-06T07:02:03	84.401	14.7327	0
2020-06-06T08:02:01	84.401	14.7327	0
2020-06-06T09:02:02	84.391	14.7723	0
2020-06-06T10:02:01	84.391	14.7723	0
2020-06-06T11:02:02	84.391	14.7723	0
2020-06-06T12:02:02	84.381	14.8131	0
2020-06-06T13:02:02	84.381	14.8131	0
2020-06-06T14:02:02	84.371	14.8549	0
2020-06-06T15:02:01	84.371	14.8549	0
2020-06-06T16:02:01	84.371	14.8549	0
2020-06-06T17:02:03	84.362	14.9024	0
2020-06-06T18:02:02	84.362	14.9024	0
2020-06-06T19:02:02	84.362	14.9024	0
2020-06-06T20:02:02	84.352	14.9477	0
2020-06-06T21:02:02	84.352	14.9477	0
2020-06-06T22:02:03	84.352	14.9477	0
2020-06-06T23:02:08	84.342	14.9877	0
2020-06-07T00:02:07	84.342	14.9877	0
2020-06-07T01:02:02	84.342	14.9877	0
2020-06-07T02:02:03	84.332	15.0224	0
2020-06-07T05:02:59	84.332	15.0224	0
2020-06-07T06:02:02	84.332	15.0224	0
2020-06-07T07:02:02	84.302	15.1136	0
2020-06-07T08:02:07	84.302	15.1136	0
2020-06-07T09:02:02	84.302	15.1136	0
2020-06-07T10:02:02	84.292	15.1431	0
2020-06-07T11:02:02	84.292	15.1431	0
2020-06-07T12:02:06	84.292	15.1431	0
2020-06-07T13:02:02	84.281	15.1747	0
2020-06-07T14:02:01	84.281	15.1747	0
2020-06-07T15:02:01	84.281	15.1747	0
2020-06-07T16:02:03	84.272	15.2097	0
2020-06-07T17:02:02	84.272	15.2097	0
2020-06-07T18:02:02	84.272	15.2097	0
2020-06-07T19:02:03	84.242	15.3289	0
2020-06-07T20:02:03	84.242	15.3289	0
2020-06-07T21:02:03	84.242	15.3289	0
2020-06-07T22:02:04	84.234	15.3681	0
2020-06-07T23:02:05	84.234	15.3681	0
2020-06-08T00:02:05	84.234	15.3681	0
2020-06-08T01:02:05	84.225	15.4109	0
2020-06-08T02:02:03	84.225	15.4109	0
2020-06-08T03:02:05	84.225	15.4109	0
2020-06-08T04:02:09	84.216	15.4506	0
2020-06-08T05:02:03	84.216	15.4506	0
2020-06-08T06:02:03	84.216	15.4506	0
2020-06-08T07:02:04	84.207	15.4830	0
2020-06-08T08:02:07	84.207	15.4830	0
2020-06-08T09:02:03	84.207	15.4830	0
2020-06-08T10:02:02	84.198	15.5067	0
2020-06-08T11:02:03	84.198	15.5067	0
2020-06-08T12:02:09	84.198	15.5067	0
2020-06-08T15:03:04	84.189	15.5285	0
2020-06-08T16:02:02	84.189	15.5285	0
2020-06-08T17:02:03	84.189	15.5285	0
2020-06-08T18:02:03	84.181	15.5521	0
2020-06-08T19:02:03	84.181	15.5521	0
2020-06-08T20:02:03	84.181	15.5521	0
2020-06-08T21:02:06	84.173	15.5787	0
2020-06-08T22:02:06	84.173	15.5787	0
2020-06-08T23:02:08	84.173	15.5787	0
2020-06-09T00:02:08	84.167	15.6109	0
2020-06-09T01:02:03	84.167	15.6109	0
2020-06-09T02:02:03	84.167	15.6109	0
2020-06-09T03:02:03	84.160	15.6472	0
2020-06-09T04:02:04	84.160	15.6472	0
2020-06-09T10:02:06	84.160	15.6472	0
2020-06-09T11:03:05	84.155	15.6862	0
2020-06-09T12:02:02	84.155	15.6862	0
2020-06-09T13:03:01	84.155	15.6862	0
2020-06-09T14:02:02	84.149	15.7237	0
2020-06-09T15:02:03	84.149	15.7237	0
2020-06-09T16:02:03	84.149	15.7237	0
2020-06-09T17:02:04	84.143	15.7585	0
2020-06-09T18:02:02	84.143	15.7585	0
2020-06-09T19:02:03	84.143	15.7585	0
2020-06-09T20:02:02	84.137	15.7886	0
2020-06-09T21:02:03	84.137	15.7886	0
2020-06-09T22:02:09	84.137	15.7886	0
2020-06-09T23:02:06	84.131	15.8160	0
2020-06-10T00:02:07	84.131	15.8160	0
2020-06-10T01:02:03	84.131	15.8160	0
2020-06-10T02:02:03	84.125	15.8385	0
2020-06-10T03:02:08	84.125	15.8385	0
2020-06-10T04:02:03	84.125	15.8385	0
2020-06-10T05:02:03	84.119	15.8561	0
2020-06-10T06:02:01	84.119	15.8561	0
2020-06-10T07:02:01	84.119	15.8561	0
2020-06-10T08:02:01	84.114	15.8691	0
2020-06-10T09:02:03	84.114	15.8691	0
2020-06-10T10:02:01	84.114	15.8691	0
2020-06-10T11:02:02	84.109	15.8807	0
2020-06-10T12:02:07	84.109	15.8807	0
2020-06-10T15:03:01	84.109	15.8807	0
2020-06-10T16:02:02	84.104	15.8941	0
2020-06-10T17:03:29	84.104	15.8941	0
2020-06-10T18:02:03	84.104	15.8941	0
2020-06-10T19:02:03	84.100	15.9117	0
2020-06-10T20:02:03	84.100	15.9117	0
2020-06-10T21:02:01	84.100	15.9117	0
2020-06-10T22:02:08	84.096	15.9336	0
2020-06-11T04:02:02	84.096	15.9336	0
2020-06-11T05:03:05	84.096	15.9336	0
2020-06-11T06:02:01	84.093	15.9556	0
2020-06-11T07:02:01	84.093	15.9556	0
2020-06-11T08:02:01	84.093	15.9556	0
2020-06-11T09:02:02	84.089	15.9769	0
2020-06-11T10:02:07	84.089	15.9769	0
2020-06-11T11:02:06	84.089	15.9769	0
2020-06-11T12:02:02	84.086	15.9912	0
2020-06-11T13:02:02	84.086	15.9912	0
2020-06-11T14:02:02	84.086	15.9912	0
2020-06-11T15:02:02	84.082	16.0033	0
2020-06-11T16:02:03	84.082	16.0033	0
2020-06-11T17:02:04	84.082	16.0033	0
2020-06-11T18:02:03	84.079	16.0092	0
2020-06-11T19:02:03	84.079	16.0092	0
2020-06-11T20:02:05	84.079	16.0092	0
2020-06-11T21:02:05	84.077	16.0108	0
2020-06-11T22:02:03	84.077	16.0108	0
2020-06-11T23:02:03	84.077	16.0108	0
2020-06-12T00:02:03	84.074	16.0094	0
2020-06-12T01:02:02	84.074	16.0094	0
2020-06-12T02:02:03	84.074	16.0094	0
2020-06-12T03:02:03	84.072	16.0066	0
2020-06-12T04:02:04	84.072	16.0066	0
2020-06-12T05:02:09	84.072	16.0066	0
2020-06-12T06:02:02	84.071	16.0031	0
2020-06-12T07:02:01	84.071	16.0031	0
2020-06-12T08:02:01	84.071	16.0031	0
2020-06-12T09:02:14	84.069	16.0015	0
2020-06-12T10:02:07	84.069	16.0015	0
2020-06-12T11:02:01	84.069	16.0015	0
2020-06-12T12:02:02	84.068	16.0024	0
2020-06-12T14:03:37	84.068	16.0024	0
2020-06-12T15:02:02	84.068	16.0024	0
2020-06-12T16:02:03	84.066	16.0066	0
2020-06-12T17:02:02	84.066	16.0066	0
2020-06-12T18:02:02	84.066	16.0066	0
2020-06-12T19:02:03	84.065	16.0131	0
2020-06-12T20:02:03	84.065	16.0131	0
2020-06-12T21:02:08	84.065	16.0131	0
2020-06-12T22:02:04	84.064	16.0205	0
2020-06-12T23:02:02	84.064	16.0205	0
2020-06-13T00:02:02	84.064	16.0205	0
2020-06-13T01:02:03	84.063	16.0282	0
2020-06-13T02:02:02	84.063	16.0282	0
2020-06-13T03:02:02	84.063	16.0282	0
2020-06-13T04:02:03	84.061	16.0339	0
2020-06-13T05:02:38	84.061	16.0339	0
2020-06-13T06:02:02	84.061	16.0339	0
2020-06-13T07:02:02	84.060	16.0358	0
2020-06-13T08:02:07	84.060	16.0358	0
2020-06-13T09:02:01	84.060	16.0358	0
2020-06-13T10:02:01	84.058	16.0344	0
